City,Country,Month,Year,Humidity_Max,Humidity_Min,Temperature_Max,Temperature_Min,COVID-19,COVID-19_Advice,COVID-19_Symptoms,Dengue,Dengue_Advice,Dengue_Symptoms,Influenza,Influenza_Advice,Influenza_Symptoms,Malaria,Malaria_Advice,Malaria_Symptoms,Cholera,Cholera_Symptoms,Cholera_Advice,Tuberculosis,Tuberculosis_Advice,Tuberculosis_Symptoms,Asthma,Asthma_Symptoms,Asthma_Advice,Leptospirosis,Leptospirosis_Symptoms,Leptospirosis_Advice,Typhoid,Typhoid_Symptoms,Typhoid_Advice,Chickenpox,Chickenpox_Symptoms,Chickenpox_Advice,Pneumonia,Pneumonia_Symptoms,Pneumonia_Advice,Norovirus,Norovirus_Symptoms,Norovirus_Advice,Bronchitis,Bronchitis_Symptoms,Bronchitis_Advice,Hepatitis_A,Hepatitis_A_Symptoms,Hepatitis_A_Advice,Gastroenteritis,Gastroenteritis_Symptoms,Gastroenteritis_Advice,Hepatitis_E,Hepatitis_E_Symptoms,Hepatitis_E_Advice,Hay_Fever,Hay_Fever_Symptoms,Hay_Fever_Advice,Common_Cold,Common_Cold_Symptoms,Common_Cold_Advice,Allergic_Reactions,Allergic_Reactions_Symptoms,Allergic_Reactions_Advice,Hypothermia,Hypothermia_Symptoms,Hypothermia_Advice,Chikungunya,Chikungunya_Symptoms,Chikungunya_Advice
New York,USA,11,2010,76,58,12,-1,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fatigue, Fever",21,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Skin Rash, Joint Pain, High Fever",80,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Fever, Runny Nose, Muscle Pain",16,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Nausea, Fever, Chills",10,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",22,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Fatigue, Weight Loss",25,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",18,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",19,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",23,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",92,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",23,"Jaundice, fatigue, nausea",Avoid contaminated water/food,23,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",24,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",23,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",22,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",25,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,24,"Confusion, shivering, drowsiness","Warm clothing, heated homes",24,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,12,2010,76,52,6,-8,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fever, Loss of Taste",11,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Bleeding Gums, Skin Rash",15,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Muscle Pain",15,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Nausea, Sweating, Chills",12,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",14,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Cough",15,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",11,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",11,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",11,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",11,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",90,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",11,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",11,"Jaundice, fatigue, nausea",Avoid contaminated water/food,11,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",11,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",11,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",11,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",11,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,88,"Confusion, shivering, drowsiness","Warm clothing, heated homes",11,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,1,2011,74,56,8,-15,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fatigue, Shortness of Breath",17,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Skin Rash, High Fever, Severe Headache",95,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Muscle Pain, Fatigue, Sore Throat",21,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Fever, Nausea",35,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",34,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Cough, Night Sweats",32,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",11,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",35,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",32,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",32,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",75,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,95,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,2,2011,78,54,12,-8,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Fever, Dry Cough",11,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Bleeding Gums, Severe Headache",50,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Muscle Pain, Fever",24,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Headache, Nausea",37,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",32,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Night Sweats, Chest Pain",23,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",20,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",38,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",35,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",90,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",90,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,90,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,3,2011,85,52,14,2,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fatigue, Shortness of Breath",16,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Severe Headache, Bleeding Gums, Joint Pain",34,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Muscle Pain",34,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Nausea, Chills, Sweating",27,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",36,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Night Sweats",26,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",25,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",20,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",32,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",90,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",90,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",90,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,4,2011,78,52,15,5,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Shortness of Breath, Loss of Taste, Dry Cough",90,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","High Fever, Severe Headache, Joint Pain",43,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Fatigue, Runny Nose, Muscle Pain",60,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Fever, Headache, Chills",8,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Weight Loss, Fatigue",90,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",28,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",90,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",35,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",60,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,5,2011,76,52,19,11,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Fever, Dry Cough",50,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Severe Headache, Joint Pain, Skin Rash",32,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Muscle Pain",54,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Headache, Chills, Nausea",27,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",32,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Fatigue, Weight Loss",46,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",37,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",85,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",38,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",24,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",85,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",80,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,6,2011,76,52,19,11,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Dry Cough, Shortness of Breath",54,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","High Fever, Bleeding Gums, Joint Pain",32,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Muscle Pain, Runny Nose, Fatigue",54,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Fever, Headache, Chills",20,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",32,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Night Sweats",37,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",37,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",32,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",66,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",24,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",85,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",90,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",87,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,7,2011,86,64,27,18,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Dry Cough, Fever",85,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Severe Headache, Joint Pain",26,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Fatigue, Muscle Pain, Runny Nose",85,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Chills, Fever, Nausea",24,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",37,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Night Sweats, Cough, Weight Loss",25,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",22,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",21,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",64,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",22,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",90,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,8,2011,86,64,27,18,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fever, Dry Cough",85,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Joint Pain, Bleeding Gums, Severe Headache",26,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Fever, Sore Throat",31,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Fever, Chills",14,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",37,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Chest Pain",80,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",86,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",16,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",38,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",15,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
New York,USA,9,2011,85,56,23,14,1,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Shortness of Breath, Loss of Taste, Fever",45,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Skin Rash, Severe Headache",43,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Fever, Sore Throat, Runny Nose",45,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Sweating, Chills, Fever",49,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",32,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Cough, Weight Loss",80,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",78,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",44,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",34,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",18,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",85,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
